# power spectrum of phi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.273801e-01   3.050628e-13   1.015467e-08   2.904257e-14   168
  3.290441e-01   2.530737e-13   2.184577e-04   1.620174e-14   288
  3.299773e-01   3.033052e-13   2.890570e-04   4.185534e-14   168
  3.314762e-01   2.292715e-13   0.000000e+00   2.009135e-14   192
  3.320572e-01   2.120263e-13   3.746387e-09   2.070927e-14   144
  3.332162e-01   2.723338e-13   0.000000e+00   4.513547e-14   36
  3.341991e-01   3.229321e-13   2.639705e-04   2.755725e-14   342
  3.351389e-01   2.776662e-13   2.710657e-04   2.508651e-14   144
  3.363470e-01   2.844591e-13   2.842800e-04   1.885168e-14   384
  3.378125e-01   2.247374e-13   7.786718e-09   2.936901e-14   120
  3.385379e-01   2.881136e-13   2.534951e-04   2.223389e-14   264
  3.395201e-01   2.572485e-13   1.256576e-08   3.191307e-14   192
  3.404451e-01   2.105145e-13   2.731894e-04   1.606943e-14   152
  3.412191e-01   2.623683e-13   7.492773e-09   2.682017e-14   144
  3.428472e-01   1.947560e-13   1.768108e-04   1.491627e-14   216
  3.436008e-01   2.525012e-13   2.362665e-04   1.599994e-14   312
  3.449274e-01   2.558629e-13   2.738281e-04   1.698118e-14   240
  3.457090e-01   2.096104e-13   3.973643e-09   2.014227e-14   96
  3.471927e-01   1.349177e-13   2.617995e-04   1.419103e-14   144
  3.481071e-01   2.022870e-13   2.573258e-04   1.065120e-14   456
  3.495904e-01   1.585640e-13   0.000000e+00   1.580403e-14   120
  3.501414e-01   2.335749e-13   0.000000e+00   2.392020e-14   144
  3.512407e-01   2.276278e-13   0.000000e+00   5.994034e-14   24
  3.519456e-01   1.730875e-13   2.473498e-04   1.086801e-14   336
  3.531645e-01   2.144323e-13   2.727931e-04   1.722520e-14   198
  3.543067e-01   2.074613e-13   2.652756e-04   1.278031e-14   432
  3.556041e-01   5.027708e-13   0.000000e+00   7.890864e-14   48
  3.562810e-01   1.887360e-13   2.341925e-04   1.330411e-14   384
  3.574963e-01   1.629061e-13   2.696052e-04   1.722790e-14   144
  3.585975e-01   2.692513e-13   2.676825e-04   2.092945e-14   264
  3.599147e-01   1.316871e-13   0.000000e+00   1.523792e-14   48
  3.607984e-01   1.691395e-13   2.545223e-04   1.280221e-14   276
  3.616510e-01   1.764759e-13   2.307176e-04   1.509442e-14   192
  3.627906e-01   1.799348e-13   2.592759e-04   9.513441e-15   552
  3.641741e-01   2.320367e-13   8.991328e-09   2.945968e-14   120
  3.649965e-01   1.259435e-13   2.624511e-04   7.774654e-15   216
  3.657587e-01   1.763522e-13   4.495664e-09   1.724944e-14   120
  3.671201e-01   1.759735e-13   2.584500e-04   1.019006e-14   408
  3.683844e-01   6.459425e-14   5.619580e-09   1.030962e-14   24
  3.691684e-01   1.595146e-13   2.610810e-04   9.125335e-15   384
  3.702633e-01   1.208714e-13   2.550855e-04   8.415608e-15   240
  3.712141e-01   1.402681e-13   2.569535e-04   1.033689e-14   168
  3.725471e-01   1.623505e-13   6.357829e-09   2.579620e-14   120
  3.734064e-01   1.697024e-13   2.678605e-04   1.222213e-14   350
  3.748037e-01   1.808529e-13   4.409502e-04   1.229605e-14   384
  3.756388e-01   2.321154e-13   0.000000e+00   3.248506e-14   144
  3.771752e-01   1.830024e-13   1.059638e-08   1.837363e-14   288
  3.779773e-01   1.536876e-13   2.524053e-04   1.370973e-14   336
  3.790686e-01   1.064305e-13   2.297941e-04   8.038318e-15   168
  3.797219e-01   1.674578e-13   4.541306e-09   1.271185e-14   336
  3.810732e-01   1.136931e-13   2.385126e-04   8.254727e-15   288
  3.818848e-01   1.763141e-13   2.247398e-04   1.172541e-14   264
  3.832590e-01   1.416842e-13   0.000000e+00   1.093308e-14   240
  3.837616e-01   1.360092e-13   7.947286e-09   1.679066e-14   96
  3.855656e-01   1.448529e-13   3.056310e-04   8.385076e-15   360
  3.864075e-01   1.586400e-13   2.253025e-04   1.714854e-14   168
  3.874713e-01   1.379288e-13   2.456032e-04   7.569490e-15   456
  3.887523e-01   1.801169e-13   7.064254e-09   2.313455e-14   108
  3.894728e-01   1.015228e-13   2.464311e-04   9.002485e-15   264
  3.903716e-01   1.198811e-13   2.198567e-04   8.029977e-15   264
  3.916025e-01   1.335105e-13   2.074668e-04   8.576331e-15   312
  3.931351e-01   1.599821e-13   1.541705e-04   1.442729e-14   270
  3.937775e-01   1.656366e-13   1.957388e-04   1.570487e-14   240
  3.949323e-01   1.532745e-13   2.421536e-04   1.532847e-14   384
  3.956334e-01   1.248315e-13   0.000000e+00   1.123313e-14   192
  3.969952e-01   1.472073e-13   1.942960e-04   1.362341e-14   240
  3.977852e-01   1.469899e-13   2.397927e-04   1.156206e-14   336
  3.992708e-01   1.348303e-13   2.413972e-04   8.190318e-15   480
  4.004761e-01   1.672495e-13   0.000000e+00   2.364673e-14   72
  4.011493e-01   1.239152e-13   2.353842e-04   1.107548e-14   240
  4.020650e-01   1.238965e-13   2.212289e-04   9.523929e-15   312
  4.031147e-01   9.282861e-14   2.390954e-04   6.191780e-15   240
  4.047009e-01   1.321434e-13   1.816506e-04   7.816677e-15   408
  4.053288e-01   1.151852e-13   1.663482e-04   7.455731e-15   336
  4.065560e-01   1.408423e-13   2.112212e-04   1.359776e-14   264
  4.071591e-01   6.413473e-14   0.000000e+00   4.439079e-15   144
  4.088370e-01   1.013808e-13   2.927651e-04   6.098487e-15   464
  4.097211e-01   9.330463e-14   2.328083e-04   8.181731e-15   168
  4.105939e-01   7.795375e-14   2.120376e-04   5.399771e-15   336
  4.121713e-01   1.023454e-13   2.227870e-04   5.548673e-15   414
  4.130606e-01   1.536302e-13   2.319080e-04   1.790525e-14   216
  4.141998e-01   1.606468e-13   5.619580e-09   2.247567e-14   96
  4.146649e-01   1.239293e-13   1.685874e-08   1.047180e-14   384
  4.162944e-01   1.165247e-13   2.314600e-04   7.909450e-15   492
  4.171676e-01   1.635895e-13   2.263480e-04   1.516102e-14   240
